Ride_ID,User_ID,Driver_ID,Ride_DateTime,Pickup_Location,Dropoff_Location,Distance_km,Ride_Duration_min,Fare_Amount,Payment_Method,Ride_Status,User_Rating,Driver_Rating,Surge_Pricing,Promo_Code_Used,Vehicle_Type,Weather_Condition,Traffic_Level,Driver_Experience_Years,User_Type
R007231,U1519,D788,03-01-24 10:50,Downtown,Midtown,27.66,90,78.33,Mobile Wallet,Completed,4.7,4,Yes,Yes,Electric,Foggy,Low,5,Returning
R007232,U6463,D556,03-01-24 5:27,Suburbs,Midtown,32.92,89,96.08,Cash,Completed,3.8,4.5,No,No,Sedan,Clear,Medium,5,Frequent
R007233,U8233,D800,04-01-24 10:07,University,Midtown,34.94,72,99.22,Mobile Wallet,Completed,4.8,4.4,No,No,Sedan,Rainy,Medium,8,Returning
R007234,U2102,D401,02-01-24 0:54,Suburbs,Downtown,19.69,68,64.12,Mobile Wallet,No-show,2.3,2.2,No,No,Motorcycle,Rainy,High,5,Returning
R007235,U1597,D145,06-01-24 12:10,Airport,Downtown,20.09,55,62.79,Cash,Completed,4.9,3,No,No,SUV,Snowy,Low,2,Returning
R007236,U4273,D993,03-01-24 17:19,Downtown,Financial District,1.76,6,11.91,Mobile Wallet,Completed,4.6,4.8,No,No,SUV,Clear,Medium,1,Returning
R007237,U6781,D116,04-01-24 18:59,Suburbs,Airport,30.42,114,89.01,Credit Card,Completed,4.6,3.2,No,Yes,Electric,Clear,Medium,4,Returning
R007238,U7256,D677,06-01-24 16:38,Mall,Mall,1.98,4,15.42,Credit Card,Completed,4.6,4,No,No,Shared,Rainy,Medium,8,Frequent
R007239,U8258,D459,07-01-24 5:11,Suburbs,University,22.51,79,78.59,Credit Card,Completed,3.8,3.1,No,No,Shared,Clear,High,8,Returning
R007240,U9780,D360,02-01-24 11:49,Airport,University,4.35,12,21.75,Mobile Wallet,Completed,4,4.8,No,No,Sedan,Rainy,Medium,7,Frequent
R007241,U7554,D222,04-01-24 14:33,University,Midtown,10.72,24,40.81,Credit Card,Completed,3,4.2,No,Yes,SUV,Rainy,Low,6,Frequent
R007242,U9002,D330,04-01-24 4:21,University,University,5.77,18,25.56,Credit Card,Completed,3.1,4.7,No,No,SUV,Rainy,High,3,Returning
R007243,U5846,D736,05-01-24 0:20,Mall,Suburbs,5.67,17,24.06,Credit Card,Completed,4.5,4,No,No,Sedan,Clear,Medium,8,New
R007244,U5798,D211,06-01-24 19:39,Midtown,Midtown,3.54,13,18.93,Credit Card,Completed,3.5,3.3,No,No,SUV,Clear,Low,3,New
R007245,U7605,D883,07-01-24 16:08,Midtown,Mall,11.81,36,45.18,Cash,No-show,1.8,2.8,No,No,SUV,Clear,High,1,Frequent
R007246,U3986,D692,02-01-24 3:55,University,University,15.4,56,45.35,Credit Card,Completed,3.1,3,No,No,SUV,Clear,Medium,10,Returning
R007247,U1400,D345,01-01-24 3:20,Mall,Financial District,16.79,52,58.31,Credit Card,Completed,3.7,4.2,No,No,SUV,Clear,Medium,8,Returning
R007248,U3855,D958,06-01-24 11:01,Financial District,University,15.95,46,59.43,Cash,Completed,3.7,4.4,No,Yes,Shared,Clear,Low,2,Returning
R007249,U4412,D490,06-01-24 9:46,Financial District,Downtown,18.81,52,74.89,Credit Card,Completed,4.9,3,No,No,Sedan,Foggy,High,6,Returning
R007250,U1056,D491,04-01-24 2:45,Mall,Financial District,30.23,71,94.56,Credit Card,Completed,3.2,4.9,No,No,SUV,Rainy,Low,9,Returning
R007251,U9022,D427,05-01-24 17:38,Suburbs,Financial District,22.48,71,70,Cash,Completed,4.7,3.1,No,Yes,Motorcycle,Rainy,Medium,6,Frequent
R007252,U2875,D314,02-01-24 13:03,University,Financial District,1.59,5,9.63,Mobile Wallet,Completed,5,3.3,Yes,Yes,Sedan,Clear,Medium,4,New
R007253,U5543,D963,05-01-24 21:09,Midtown,Suburbs,6.88,27,25.75,Cash,No-show,1.5,1.4,No,No,SUV,Clear,High,8,Frequent
R007254,U5298,D846,01-01-24 13:18,Suburbs,Suburbs,12.86,36,46.79,Cash,Completed,4.3,4.1,Yes,No,SUV,Rainy,Medium,1,Returning
R007255,U4768,D466,03-01-24 3:02,Downtown,University,33.27,95,111.99,Mobile Wallet,Completed,4.9,3.2,No,No,Sedan,Clear,Low,4,New
R007256,U6752,D181,01-01-24 21:35,Mall,Midtown,3.65,8,17.47,Mobile Wallet,Completed,4.4,3,Yes,No,Shared,Rainy,Low,6,Returning
R007257,U5833,D905,01-01-24 17:28,Mall,University,25.14,80,71.02,Credit Card,Completed,3.2,4.4,No,No,SUV,Clear,Medium,4,Returning
R007258,U2353,D921,03-01-24 7:14,Midtown,University,2.13,8,15.54,Mobile Wallet,Completed,4.7,4.7,No,No,Sedan,Clear,Medium,3,Frequent
R007259,U5987,D175,03-01-24 22:50,Midtown,University,13.33,33,39.61,Mobile Wallet,Completed,4.8,4.3,No,No,SUV,Clear,Medium,6,New
R007260,U7597,D626,04-01-24 18:05,Midtown,Mall,27.19,55,85.52,Cash,Completed,4,4.5,No,No,Sedan,Rainy,High,8,Returning
R007261,U5311,D831,04-01-24 7:06,Mall,Downtown,12.69,43,51.38,Credit Card,Completed,3.5,4.8,No,Yes,Sedan,Clear,Low,6,Frequent
R007262,U3934,D602,05-01-24 12:53,Financial District,Financial District,15.63,32,54.65,Cash,Completed,3,3.4,Yes,No,Sedan,Clear,Medium,1,New
R007263,U1022,D841,05-01-24 2:43,Airport,Airport,31.78,90,109.48,Credit Card,Completed,3.2,4.3,No,No,Motorcycle,Clear,Medium,3,New
R007264,U2209,D578,07-01-24 17:15,Airport,Mall,3.25,10,17.27,Cash,Completed,3.5,4.3,No,No,Sedan,Snowy,High,8,Returning
R007265,U9940,D471,05-01-24 1:56,Mall,Midtown,18.94,53,60.38,Cash,No-show,2.8,3.3,No,No,SUV,Foggy,Medium,1,New
R007266,U1804,D364,03-01-24 22:29,Financial District,Midtown,13.45,34,46.11,Mobile Wallet,Completed,4.6,3.2,No,No,Sedan,Thunderstorm,Medium,8,New
R007267,U9325,D363,02-01-24 18:33,University,Financial District,33.77,122,88.83,Mobile Wallet,Completed,4.9,4.2,No,No,Sedan,Clear,Low,7,Returning
R007268,U5416,D209,05-01-24 22:17,University,Midtown,27.99,73,82.73,Mobile Wallet,Completed,4.4,3.5,Yes,Yes,Motorcycle,Foggy,Low,6,New
R007269,U9625,D406,05-01-24 4:06,Mall,Financial District,5.15,12,22.35,Cash,Completed,4.3,4.1,Yes,No,Sedan,Clear,High,1,Returning
R007270,U6141,D299,01-01-24 16:32,Mall,Midtown,32.53,90,108.29,Credit Card,Canceled,2.2,1.9,No,No,Motorcycle,Foggy,Medium,9,New
R007271,U5968,D325,05-01-24 6:08,Financial District,University,8.18,19,32.17,Credit Card,Completed,4.2,3.9,Yes,No,Sedan,Clear,Low,9,Frequent
R007272,U4671,D284,04-01-24 15:33,Financial District,Downtown,3.88,13,14.75,Credit Card,Completed,4.7,3.5,No,Yes,Sedan,Clear,High,4,New
R007273,U8292,D130,02-01-24 2:27,University,Mall,19.41,66,67.92,Credit Card,Completed,3.5,3.2,No,No,SUV,Snowy,High,1,Frequent
R007274,U8001,D713,02-01-24 13:31,Airport,Mall,26.05,53,86.84,Cash,Completed,3.4,3.9,No,Yes,Sedan,Clear,High,5,New
R007275,U3098,D870,04-01-24 21:18,Suburbs,Midtown,25.35,86,75.99,Credit Card,Completed,4.2,3.6,No,Yes,Sedan,Clear,Low,5,New
R007276,U9444,D198,03-01-24 8:47,Financial District,Mall,19.16,50,59.22,Mobile Wallet,Completed,4.5,3.3,No,Yes,Sedan,Clear,Low,5,Frequent
R007277,U6061,D438,04-01-24 9:06,Suburbs,Midtown,17.75,59,57.57,Cash,Completed,4.8,3.4,No,Yes,Sedan,Rainy,Low,10,Frequent
R007278,U4264,D910,02-01-24 15:23,Suburbs,Airport,33.96,116,120.92,Credit Card,Completed,3.8,4.1,No,No,Sedan,Rainy,Low,4,New
R007279,U6435,D896,04-01-24 9:56,Downtown,Mall,28.9,74,104.74,Credit Card,No-show,1.9,2.3,No,No,Electric,Clear,Medium,1,Returning
R007280,U9493,D365,05-01-24 5:27,Airport,Downtown,24.75,59,89.96,Credit Card,Completed,4.8,3.8,No,No,SUV,Clear,Medium,1,New
R007281,U7691,D751,02-01-24 20:59,Mall,Mall,7.64,28,26.96,Mobile Wallet,Completed,4.1,3.9,No,No,Electric,Clear,Low,3,Frequent
R007282,U3763,D913,06-01-24 8:10,Suburbs,University,28.87,100,97.57,Credit Card,Completed,3.5,3,Yes,No,Shared,Clear,Medium,7,New
R007283,U5005,D897,03-01-24 1:16,Mall,Downtown,26.49,97,99.44,Credit Card,Completed,4.1,3.6,No,Yes,SUV,Clear,High,7,Frequent
R007284,U4241,D449,02-01-24 13:29,Mall,Mall,34.73,100,115,Cash,Completed,4.5,3.8,No,No,Shared,Rainy,High,6,Returning
R007285,U4057,D827,01-01-24 2:31,Airport,Downtown,5.52,16,20.58,Cash,Completed,3.6,3.7,No,No,Sedan,Rainy,Medium,4,New
R007286,U1550,D643,06-01-24 9:23,Airport,Mall,25.32,68,89.56,Cash,Canceled,1.2,1.7,No,No,Sedan,Clear,Medium,5,Frequent
R007287,U6574,D556,05-01-24 5:18,Downtown,Midtown,34.29,103,108.43,Mobile Wallet,Completed,4.9,3.7,No,No,SUV,Clear,Low,8,Returning
R007288,U6411,D914,06-01-24 12:28,Mall,Suburbs,16.73,55,59.14,Credit Card,Completed,4,3.2,No,No,Sedan,Clear,Medium,1,Returning
R007289,U2587,D187,06-01-24 19:56,University,Midtown,25.94,94,94.05,Cash,Completed,3.5,4.4,No,No,Shared,Clear,Medium,4,Returning
R007290,U6920,D162,01-01-24 10:40,Airport,Financial District,34.16,81,116.77,Credit Card,Completed,3.5,4.3,No,No,SUV,Rainy,Low,6,Returning
R007291,U6260,D486,06-01-24 14:15,Suburbs,Mall,19.61,55,69.37,Credit Card,Completed,3.4,3.3,No,Yes,Electric,Clear,High,8,New
R007292,U5409,D890,04-01-24 22:19,University,Airport,24.77,72,69.49,Mobile Wallet,Completed,3.3,3.8,No,No,Sedan,Clear,High,7,Returning
R007293,U6783,D558,03-01-24 16:31,University,Downtown,1.68,5,10.76,Credit Card,Canceled,1.3,2.1,No,No,SUV,Clear,Medium,1,Frequent
R007294,U1712,D685,01-01-24 18:10,Midtown,Financial District,18.67,58,58.25,Cash,Completed,3.5,3.8,No,No,Sedan,Clear,High,6,Frequent
R007295,U6406,D917,03-01-24 20:54,Suburbs,University,9.7,35,30.51,Credit Card,Completed,4.1,4,No,Yes,SUV,Foggy,Medium,1,New
R007296,U8990,D735,05-01-24 7:35,Suburbs,Financial District,5.46,21,18.34,Credit Card,Completed,3.5,4.9,No,No,Electric,Clear,Low,6,Returning
R007297,U8420,D368,07-01-24 13:40,Airport,Suburbs,25.09,58,85.97,Credit Card,Completed,3.8,3.6,No,Yes,Sedan,Thunderstorm,High,5,Returning
R007298,U7843,D993,04-01-24 17:28,Suburbs,Mall,2.33,8,11.63,Credit Card,Completed,4.1,4.3,No,Yes,SUV,Clear,Low,1,Returning
R007299,U3433,D896,01-01-24 22:46,Mall,Downtown,31.77,94,117.74,Cash,Completed,4.1,4.5,No,No,SUV,Rainy,High,1,New
R007300,U4301,D732,01-01-24 21:48,Midtown,Midtown,18.6,53,52.53,Credit Card,Completed,3.1,4.9,No,No,SUV,Snowy,High,4,New
R007301,U1270,D445,02-01-24 6:29,Airport,Downtown,23.04,51,77.72,Mobile Wallet,Completed,4.9,3.7,Yes,No,Motorcycle,Snowy,Medium,6,New
R007302,U2079,D823,05-01-24 6:28,Financial District,Airport,9.62,20,32.98,Cash,Completed,4.9,4.9,Yes,No,Sedan,Clear,Medium,6,Returning
R007303,U6322,D759,04-01-24 9:43,Suburbs,Downtown,7.19,28,28.82,Cash,Completed,3.9,4.6,No,No,SUV,Clear,Medium,10,Returning
R007304,U9795,D177,05-01-24 5:36,Suburbs,Financial District,9.29,31,30.5,Credit Card,Canceled,2,1.3,No,No,Sedan,Clear,Low,9,Returning
R007305,U6257,D464,03-01-24 21:56,Downtown,Financial District,8.9,26,37.97,Credit Card,Completed,3.3,3.1,No,No,Sedan,Rainy,Low,4,Returning
R007306,U8982,D113,05-01-24 16:21,Financial District,Midtown,30.39,107,110.69,Credit Card,Completed,4.8,4.6,Yes,No,SUV,Rainy,Low,8,Returning
R007307,U7214,D235,07-01-24 3:47,Financial District,Midtown,27.77,61,86.44,Cash,Completed,4.2,3.3,No,No,Sedan,Clear,Low,6,Returning
R007308,U6006,D403,06-01-24 9:24,Mall,Midtown,29.99,96,104.83,Mobile Wallet,Completed,4.3,3.6,No,No,Sedan,Clear,Medium,9,Returning
R007309,U4985,D496,06-01-24 6:01,Midtown,University,25.99,86,85.23,Credit Card,Completed,4.1,3.6,No,No,Sedan,Clear,Medium,7,Frequent
R007310,U9791,D891,07-01-24 6:23,Mall,Mall,22.88,66,74.53,Cash,Completed,3.7,4.5,No,No,SUV,Foggy,Medium,4,Frequent
R007311,U9705,D178,04-01-24 2:16,Financial District,Airport,18.95,47,55.77,Cash,Canceled,3.2,2.6,No,No,Sedan,Clear,Low,7,New
R007312,U6991,D854,05-01-24 23:26,Mall,University,10.03,39,34.75,Mobile Wallet,Completed,3.7,4.5,No,No,Sedan,Clear,Medium,8,Returning
R007313,U7227,D804,07-01-24 22:10,Mall,University,24.98,65,71.43,Credit Card,Completed,3.8,4.3,No,No,Electric,Clear,Medium,3,Frequent
R007314,U8833,D517,05-01-24 2:47,Downtown,University,5.64,13,24.69,Cash,Completed,4.3,3.9,No,No,Shared,Clear,High,2,Returning
R007315,U3886,D341,02-01-24 17:34,Midtown,Downtown,18.38,60,65.47,Cash,Completed,3.7,4.2,No,Yes,SUV,Clear,Medium,10,New
R007316,U3653,D150,07-01-24 18:22,Mall,Suburbs,7.64,24,31.09,Cash,No-show,2.1,1.5,No,Yes,Shared,Clear,Medium,8,Returning
R007317,U5864,D843,03-01-24 9:35,Mall,Mall,18.16,64,69.51,Credit Card,No-show,1.5,3.4,No,No,Motorcycle,Clear,High,4,New
R007318,U3514,D870,04-01-24 7:14,Financial District,Downtown,10.99,39,41.33,Mobile Wallet,Completed,3.4,4.9,No,No,Sedan,Clear,Medium,1,Frequent
R007319,U4969,D483,04-01-24 12:41,Midtown,Midtown,2.82,9,11.67,Cash,Completed,4.1,3,No,Yes,Motorcycle,Clear,Low,10,Returning
R007320,U4284,D474,06-01-24 20:02,Financial District,Airport,18.13,44,54.12,Credit Card,Completed,4.6,3.7,No,No,SUV,Rainy,High,2,New
R007321,U8740,D829,02-01-24 12:09,Financial District,University,7.18,27,23.86,Credit Card,Completed,4.7,5,Yes,No,Electric,Clear,Medium,10,Returning
R007322,U5566,D305,04-01-24 22:06,Mall,Downtown,6.48,16,31.88,Credit Card,No-show,2.4,3,No,No,SUV,Foggy,High,7,Frequent
R007323,U3196,D925,07-01-24 5:54,University,Mall,14.07,31,44.02,Cash,Completed,3.3,4.6,No,Yes,SUV,Clear,High,5,New
R007324,U1789,D588,07-01-24 16:16,Financial District,Financial District,13.3,35,51.98,Cash,Completed,3.8,4.4,Yes,No,Sedan,Clear,Low,7,Frequent
R007325,U4475,D480,03-01-24 19:05,Mall,Mall,30.48,90,101.33,Cash,Completed,3.4,4.7,Yes,No,Sedan,Clear,Medium,3,New
R007326,U2309,D980,07-01-24 15:36,Suburbs,University,20.2,49,64.29,Cash,Completed,3.5,4.6,No,No,SUV,Thunderstorm,Low,4,Returning
R007327,U1864,D410,07-01-24 6:03,Financial District,Mall,30.06,80,99.79,Mobile Wallet,Completed,4.3,4.6,No,Yes,Shared,Clear,Medium,3,Frequent
R007328,U6389,D474,03-01-24 21:08,Suburbs,Downtown,5.99,18,18.37,Credit Card,Completed,5,3.9,No,No,Sedan,Clear,High,8,Frequent
R007329,U4363,D731,03-01-24 12:15,Airport,Financial District,13.15,35,41.34,Credit Card,Completed,3.7,3.2,No,No,Sedan,Snowy,Low,1,New
R007330,U9215,D691,03-01-24 23:34,University,Downtown,19.88,43,61.2,Mobile Wallet,Completed,4.4,3,Yes,Yes,SUV,Clear,Low,10,New
R007331,U4003,D141,05-01-24 11:01,Downtown,Downtown,6.21,15,28.25,Credit Card,Completed,4,4.4,Yes,Yes,Electric,Clear,Low,5,Returning
R007332,U9502,D632,06-01-24 16:27,Midtown,University,5.35,19,25.98,Credit Card,Completed,3.8,4,No,No,SUV,Clear,Medium,4,Frequent
R007333,U2231,D621,06-01-24 17:43,Midtown,Downtown,23.49,92,70.45,Cash,Completed,4.2,4.4,No,Yes,SUV,Clear,Medium,8,Returning
R007334,U8959,D924,05-01-24 3:16,Airport,Midtown,23.23,53,76.09,Credit Card,Completed,3.4,3.6,No,No,Electric,Rainy,High,9,Frequent
R007335,U3711,D252,06-01-24 23:39,Financial District,Mall,8.96,30,39.04,Credit Card,Completed,3.7,3.5,No,No,Sedan,Rainy,Low,1,Frequent
R007336,U7581,D411,03-01-24 23:13,Downtown,Financial District,8.72,33,27.63,Mobile Wallet,Completed,3.6,3.3,No,No,Shared,Clear,High,10,New
R007337,U8705,D393,06-01-24 19:34,Airport,Airport,26.35,68,88.99,Credit Card,No-show,3.2,1.6,No,No,Shared,Clear,High,3,Returning
R007338,U1421,D697,02-01-24 1:55,Airport,Suburbs,4.98,18,19.58,Cash,Completed,4,3.4,No,No,Electric,Clear,Medium,7,Frequent
R007339,U1946,D212,07-01-24 10:39,Midtown,Mall,32.39,123,94.36,Credit Card,Canceled,2.6,1.4,No,No,Sedan,Clear,Medium,7,Returning
R007340,U2834,D800,05-01-24 12:12,Suburbs,University,33.09,86,114.09,Mobile Wallet,Completed,3.2,4.8,No,No,Sedan,Rainy,Low,3,Returning
R007341,U2564,D211,04-01-24 5:23,Suburbs,Financial District,30.61,65,96.03,Cash,Completed,4.5,4.4,No,No,SUV,Clear,High,6,New
R007342,U8332,D274,03-01-24 3:04,Financial District,Midtown,8.16,31,32.8,Cash,Canceled,1.5,3.1,Yes,Yes,Sedan,Clear,High,6,Returning
R007343,U5944,D921,03-01-24 8:45,Financial District,Financial District,1.57,4,13.16,Cash,No-show,1.8,2.1,No,No,Sedan,Rainy,High,5,Returning
R007344,U2308,D401,02-01-24 6:24,Mall,Airport,32.85,67,101.25,Mobile Wallet,Completed,3.4,4,No,No,Sedan,Clear,High,3,Frequent
R007345,U3986,D615,02-01-24 1:09,Mall,University,12.7,37,44.4,Cash,Completed,4.9,3.6,No,No,SUV,Snowy,High,8,New
R007346,U1386,D833,01-01-24 6:59,Airport,Financial District,11.55,26,48.05,Cash,Completed,4.8,4.2,No,Yes,Shared,Clear,High,10,Returning
R007347,U7131,D320,06-01-24 0:27,Financial District,Mall,9.9,38,37.72,Mobile Wallet,Completed,4,4.2,No,Yes,Sedan,Clear,Medium,10,Returning
R007348,U4258,D270,06-01-24 20:39,Suburbs,Midtown,9.31,22,32.93,Credit Card,Completed,3.5,4.1,No,No,SUV,Foggy,Low,8,Returning
R007349,U7121,D417,01-01-24 21:50,Downtown,University,25.97,68,89.05,Cash,Canceled,3.3,2,No,Yes,Sedan,Rainy,Low,3,New
R007350,U5811,D312,03-01-24 13:01,Midtown,Midtown,31.87,114,118.01,Cash,Completed,3.4,4.6,No,Yes,SUV,Foggy,Low,1,Frequent
R007351,U7574,D352,02-01-24 18:42,Suburbs,University,27.73,100,76.85,Credit Card,Completed,4.6,4.1,No,No,SUV,Clear,Low,3,New
R007352,U7697,D223,02-01-24 6:18,Mall,Suburbs,23.92,91,83.43,Cash,Completed,3.3,4.3,No,Yes,Sedan,Thunderstorm,Medium,10,Frequent
R007353,U4933,D739,07-01-24 20:08,University,Airport,10.78,32,41.96,Credit Card,No-show,3.3,2.6,No,No,Sedan,Thunderstorm,Medium,4,Returning
R007354,U2439,D312,03-01-24 7:34,Financial District,Suburbs,19.6,78,73.02,Credit Card,Completed,4.8,4.5,No,No,Motorcycle,Clear,Medium,2,Frequent
R007355,U7169,D723,01-01-24 7:51,Midtown,Mall,9.06,27,36.91,Credit Card,Completed,4.6,3.5,No,No,Sedan,Rainy,Low,9,Frequent
R007356,U5480,D184,02-01-24 21:32,University,Mall,4.79,17,23.27,Credit Card,Completed,4.6,4.7,No,No,SUV,Clear,Medium,4,New
R007357,U1055,D615,04-01-24 5:37,Midtown,Mall,5.09,14,17.81,Cash,Completed,3.4,3,No,No,Sedan,Clear,Medium,7,Frequent
R007358,U4324,D164,06-01-24 15:09,Airport,Downtown,21.53,84,60.36,Cash,Completed,4.6,3.2,No,No,Shared,Clear,Low,7,New
R007359,U7777,D417,01-01-24 7:29,Financial District,Mall,2.31,8,10.04,Cash,Canceled,2.4,2.1,No,Yes,Shared,Clear,Medium,7,Frequent
R007360,U1105,D445,04-01-24 3:01,Airport,Midtown,34.09,73,115.3,Credit Card,Completed,4,3.1,No,Yes,Motorcycle,Clear,Low,7,Returning
R007361,U4201,D731,05-01-24 13:31,Midtown,Suburbs,34.85,77,116.41,Credit Card,Completed,3.9,4.7,Yes,Yes,SUV,Clear,High,6,New
R007362,U1669,D342,04-01-24 11:27,Airport,Midtown,6.08,23,24.8,Credit Card,Completed,4.9,5,Yes,Yes,SUV,Foggy,Low,6,New
R007363,U9934,D997,02-01-24 3:29,Financial District,University,15.53,56,58.46,Mobile Wallet,Completed,4.1,4.9,No,No,Motorcycle,Foggy,High,10,Frequent
R007364,U1966,D236,03-01-24 8:11,Suburbs,Midtown,27.11,72,94.41,Mobile Wallet,Completed,3.1,3.5,No,No,Shared,Clear,Medium,3,Returning
R007365,U1307,D346,07-01-24 5:19,Downtown,Downtown,33.47,102,113.64,Cash,Completed,4.2,3.1,No,No,Shared,Thunderstorm,Low,8,New
R007366,U3138,D540,03-01-24 10:13,University,Midtown,31.3,116,110.57,Cash,Completed,3.3,3.3,No,Yes,Electric,Foggy,Medium,8,Returning
R007367,U1109,D144,01-01-24 6:43,Suburbs,University,9.66,21,37.88,Mobile Wallet,Completed,4,4.7,No,No,Sedan,Clear,Medium,7,Frequent
R007368,U4632,D757,01-01-24 2:25,Midtown,University,3.9,9,15.62,Credit Card,Completed,4.2,3.6,No,No,Electric,Clear,Medium,10,New
R007369,U7728,D979,07-01-24 1:37,Suburbs,Suburbs,10.82,37,45.3,Mobile Wallet,Completed,4.6,4.2,No,No,SUV,Clear,Medium,1,New
R007370,U6684,D787,04-01-24 1:21,Airport,Mall,15.87,34,55.67,Cash,Completed,3.1,3.1,No,Yes,SUV,Clear,High,9,New
R007371,U7499,D653,04-01-24 22:59,Financial District,Airport,13.24,36,44.13,Cash,Completed,3.9,4,Yes,No,SUV,Clear,Medium,2,New
R007372,U2915,D908,06-01-24 17:13,Suburbs,Financial District,27.31,68,91.5,Cash,Completed,4.3,3.1,No,No,Sedan,Clear,Medium,9,Returning
R007373,U1556,D188,03-01-24 20:13,Suburbs,Suburbs,9.76,34,43.18,Mobile Wallet,Completed,3.1,3.5,Yes,No,Sedan,Clear,Low,9,Returning
R007374,U8619,D829,07-01-24 3:30,Financial District,Downtown,30.19,61,95.79,Cash,Completed,3.4,3.8,No,No,SUV,Rainy,Medium,1,New
R007375,U1104,D327,01-01-24 22:14,Airport,Financial District,8.67,19,30.53,Cash,No-show,1.9,2.2,Yes,Yes,SUV,Foggy,Low,5,Returning
R007376,U3047,D909,04-01-24 13:51,Downtown,Midtown,13.29,29,48.77,Credit Card,Completed,4.2,3.4,No,No,SUV,Clear,High,4,Returning
R007377,U1145,D390,01-01-24 8:05,Suburbs,Suburbs,16.23,43,50.37,Mobile Wallet,Completed,4.2,4.9,No,No,SUV,Rainy,Medium,7,Returning
R007378,U1873,D521,02-01-24 9:48,University,Financial District,10.9,27,43.31,Credit Card,Canceled,1.6,1.8,No,No,Electric,Clear,Medium,6,Returning
R007379,U1298,D166,04-01-24 21:23,Midtown,Mall,27.06,66,101.55,Cash,Completed,3.5,4.4,No,No,Shared,Rainy,Low,9,Frequent
R007380,U4238,D350,06-01-24 6:12,Mall,Mall,14.92,41,45.35,Mobile Wallet,Canceled,2.1,1.6,No,No,Sedan,Rainy,Medium,1,Returning
R007381,U9837,D140,07-01-24 7:00,Airport,Suburbs,31.16,76,92.94,Cash,Completed,4.9,3,No,No,Motorcycle,Clear,Medium,4,Frequent
R007382,U7382,D198,07-01-24 14:48,Airport,Mall,33.76,75,93.52,Credit Card,Completed,3.2,3.9,No,Yes,Sedan,Rainy,Medium,4,Frequent
R007383,U3511,D405,03-01-24 21:05,Suburbs,Midtown,30.23,96,87.38,Cash,Completed,3.2,3.3,No,No,Electric,Clear,Medium,2,New
R007384,U7596,D971,02-01-24 5:47,University,University,18.77,73,58.14,Credit Card,Completed,3,3.2,No,Yes,SUV,Clear,High,8,Returning
R007385,U1783,D953,04-01-24 1:34,Mall,Suburbs,18.33,59,67.47,Cash,Completed,5,3.4,No,No,Sedan,Clear,High,5,Returning
R007386,U5992,D555,05-01-24 7:34,Financial District,Downtown,8.34,29,27.83,Mobile Wallet,Canceled,2.9,1.5,No,No,Motorcycle,Rainy,Medium,2,New
R007387,U1370,D690,06-01-24 15:40,Mall,Financial District,21.14,83,63.74,Mobile Wallet,Canceled,2.3,1.5,No,No,Sedan,Clear,Low,9,Frequent
R007388,U1486,D400,06-01-24 19:33,Suburbs,Financial District,33.39,77,92.12,Cash,Completed,4.2,3.6,No,No,SUV,Clear,Low,7,Frequent
R007389,U8378,D298,04-01-24 7:53,Suburbs,Financial District,3.74,11,15.06,Mobile Wallet,Completed,3.2,3.2,No,No,SUV,Clear,Low,3,Returning
R007390,U4196,D758,07-01-24 6:48,Financial District,Suburbs,26.58,84,87.33,Mobile Wallet,Completed,3.7,4.5,No,No,Electric,Thunderstorm,High,5,New
R007391,U5287,D587,04-01-24 18:47,Midtown,Midtown,30.56,81,110.32,Credit Card,Completed,4.4,4.4,No,No,Sedan,Rainy,High,10,Returning
R007392,U3261,D205,02-01-24 2:01,Financial District,Suburbs,34.55,111,105.4,Credit Card,Completed,3.8,3.9,Yes,No,Sedan,Rainy,High,9,Returning
R007393,U9572,D500,01-01-24 8:02,Suburbs,Suburbs,12.38,40,49.71,Credit Card,Completed,4.1,4.4,No,Yes,Sedan,Clear,Medium,10,Frequent
R007394,U1238,D804,03-01-24 17:21,Downtown,Mall,13.09,48,49.32,Credit Card,Completed,3.9,4.4,Yes,No,SUV,Clear,Medium,5,Frequent
R007395,U7843,D576,03-01-24 8:38,Financial District,University,8.81,32,36.18,Credit Card,Completed,4.6,4.5,No,No,Sedan,Clear,Low,9,Returning
R007396,U2105,D221,03-01-24 20:11,Midtown,Financial District,27.83,64,83.89,Cash,Completed,4.3,4.3,No,Yes,Shared,Clear,Medium,3,Returning
R007397,U2386,D176,05-01-24 4:44,Financial District,Midtown,5.76,13,20.19,Cash,Completed,4.6,4.5,No,No,Sedan,Clear,Medium,8,Frequent
R007398,U2667,D411,06-01-24 1:23,Financial District,Airport,10.1,25,31.37,Credit Card,Canceled,2.7,2.3,Yes,No,SUV,Clear,Medium,7,Frequent
R007399,U3691,D211,04-01-24 12:44,Airport,Midtown,11.04,28,36.16,Cash,Completed,4.2,3.7,Yes,Yes,Sedan,Rainy,High,4,Returning
R007400,U8756,D960,02-01-24 16:29,Airport,Mall,13.75,43,47.17,Cash,Canceled,2,2.5,No,No,Sedan,Rainy,Medium,1,Frequent
R007401,U2996,D908,02-01-24 8:09,Suburbs,Suburbs,15.34,41,48.75,Credit Card,Completed,4.3,3.7,No,No,Shared,Clear,Medium,2,Frequent
R007402,U2425,D781,04-01-24 22:40,Suburbs,Downtown,20.01,78,64.78,Cash,No-show,2.3,1.4,No,No,Shared,Clear,Medium,7,Frequent
